index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369
288,50,50,46,49,46,50,43,48,67,24,43,52,48,50,49,27,66,45,47,49,54,46,37,49,57,51,50,51,50,48,45,71,51,68,50,58,52,47,47,49,41,68,49,66,45,54,44,56,48,24,46,49,52,43,47,50,51,26,48,47,68,52,41,67,52,50,52,51,53,51,16,53,47,50,54,57,52,55,67,50,53,45,68,51,48,59,55,56,48,54,48,40,53,45,56,64,50,48,50,49,44,52,48,54,68,41,51,27,50,52,49,56,21,55,52,46,56,49,51,43,47,45,50,50,67,52,53,47,46,51,44,44,42,55,58,48,57,53,46,49,41,48,52,54,68,59,49,50,49,44,50,49,71,52,21,69,50,43,39,67,46,41,26,50,49,49,69,28,28,59,68,44,50,46,57,51,58,53,51,49,50,46,48,58,47,52,68,23,53,48,71,51,52,39,44,41,48,53,48,48,52,56,52,50,43,46,53,26,52,46,50,28,52,50,52,60,55,27,46,48,44,53,54,59,43,61,47,45,43,46,90,43,68,51,27,47,51,61,47,51,46,46,32,64,56,46,52,44,52,48,40,67,44,38,42,53,57,76,72,52,51,72,49,53,46,50,50,44,71,71,50,47,48,53,44,52,43,59,48,66,48,68,54,55,51,45,51,46,-10,52,44,50,72,46,40,56,40,47,56,48,75,57,69,20,50,51,46,49,50,47,48,48,59,47,51,49,71,44,73,47,47,69,46,47,55,43,49,72,67,50,17,51,20,50,69,71,46,49,48,50,73,51,60,76,65,75,76,74,40,68,53,43,66,48,48,51,51,41,48,49,51,84,47,43,74,50,43,53,75,53
289,51,53,25,50,53,28,54,52,53,52,53,54,48,51,56,22,58,26,49,53,60,53,29,58,60,35,56,52,31,50,52,58,57,65,48,51,47,58,55,29,46,66,54,55,28,56,49,53,54,52,46,28,58,56,28,53,25,48,49,31,66,55,49,65,51,36,25,51,51,48,53,54,53,53,54,54,52,51,65,51,54,44,54,49,39,60,47,48,49,57,29,43,54,46,57,60,50,54,55,50,53,55,30,52,50,47,41,54,56,50,30,30,55,29,55,51,59,55,51,55,29,24,49,44,55,25,23,28,49,51,51,50,28,50,52,55,55,54,47,31,50,28,50,47,56,59,29,56,54,56,45,55,61,53,48,60,34,53,49,59,53,48,49,46,31,47,67,48,58,27,42,54,33,54,53,53,56,56,56,51,54,48,61,64,53,53,23,53,55,52,24,49,57,50,51,42,48,45,48,54,53,53,53,56,47,46,56,65,49,51,45,53,58,28,49,57,56,46,55,52,51,54,56,66,25,67,49,49,57,52,86,50,66,49,59,52,34,52,45,56,48,45,30,56,57,50,46,52,57,54,53,53,43,43,47,26,51,72,60,57,52,72,54,63,43,56,40,55,50,50,50,50,52,50,52,47,39,25,58,53,63,26,54,59,46,48,45,53,56,-10,39,52,59,88,26,59,26,47,54,28,77,62,51,26,56,51,44,52,53,51,50,50,46,49,54,53,56,49,49,48,53,58,30,61,52,53,30,49,66,29,32,54,49,51,78,53,51,61,49,52,57,52,46,55,49,59,52,77,74,48,25,53,52,47,50,51,86,28,49,23,57,72,50,23,69,51,30,80,79,54
290,49,51,54,51,46,58,54,52,56,52,53,52,28,52,56,22,58,25,55,50,61,53,29,57,60,30,49,53,29,50,47,60,50,63,48,52,46,52,50,51,46,59,50,54,49,51,50,53,54,52,38,31,49,56,47,52,52,22,51,29,61,53,53,63,56,31,53,55,57,48,53,55,53,51,53,53,24,52,62,51,52,44,52,49,49,53,56,60,49,44,45,45,54,45,59,59,49,55,54,28,52,52,50,48,50,47,47,56,49,57,29,60,24,54,57,26,54,45,54,52,58,25,56,49,55,53,55,45,49,51,52,50,34,56,61,55,56,47,45,50,51,53,54,23,56,59,52,56,54,57,52,55,60,52,49,59,30,51,50,56,51,50,53,46,29,58,56,49,57,49,58,57,30,54,53,51,57,53,52,53,53,50,55,55,54,50,52,23,48,53,64,26,56,49,46,42,48,48,51,58,54,53,53,55,50,46,55,62,49,50,30,53,57,53,54,57,53,57,57,52,51,53,56,63,28,58,51,50,23,22,78,50,55,51,59,26,31,26,50,56,46,45,27,69,54,55,56,49,58,50,45,57,43,46,50,59,57,73,59,57,57,73,54,53,44,55,43,54,70,49,42,51,45,54,47,47,40,52,51,53,70,57,51,58,54,55,47,46,49,39,-10,53,58,85,26,59,26,47,58,28,71,61,49,25,54,51,53,52,42,61,44,51,51,49,53,60,57,46,53,47,49,56,28,59,52,54,29,57,55,28,39,54,49,53,55,75,25,53,51,56,57,53,51,56,57,62,75,54,80,45,24,50,59,47,50,59,74,27,28,48,58,70,27,23,70,54,47,73,78,75
291,43,55,54,29,50,21,53,49,61,54,48,56,46,47,40,50,63,51,52,51,59,21,34,50,58,53,50,58,56,45,56,58,51,68,46,52,49,21,56,47,43,69,47,49,52,50,44,57,49,49,46,50,67,48,49,54,26,50,52,52,69,58,52,68,44,23,55,54,57,45,50,50,24,49,58,53,51,51,68,52,52,44,58,45,49,58,43,59,36,50,25,46,28,44,26,53,48,54,66,52,54,68,52,52,53,48,44,53,49,57,54,58,48,55,56,52,57,48,52,49,52,50,50,44,50,52,51,27,48,52,55,50,47,50,55,54,46,25,47,53,45,51,51,46,53,61,49,56,52,67,53,65,59,45,47,58,58,51,43,53,48,43,53,49,55,47,70,44,56,28,67,53,47,52,58,53,52,56,56,54,53,35,54,27,48,48,54,51,48,47,72,48,20,46,25,38,49,48,47,56,54,53,57,62,45,48,48,67,49,51,48,57,58,51,55,58,53,56,48,54,56,47,54,69,47,58,48,51,56,48,87,45,68,46,51,60,56,30,52,53,43,44,33,33,25,49,48,45,58,50,48,48,47,44,40,28,53,73,58,49,55,72,54,53,39,65,47,56,51,50,48,41,53,48,50,49,40,27,48,34,77,52,52,60,48,49,44,50,51,49,49,-10,57,90,50,57,24,48,53,22,84,61,75,35,53,24,52,54,34,56,49,46,43,44,50,78,49,57,63,50,52,54,24,48,41,48,47,50,52,52,48,59,26,52,75,73,25,54,51,61,60,52,43,73,39,79,79,69,79,55,51,46,47,48,64,58,80,26,48,50,51,53,47,48,70,48,23,73,78,50
292,56,61,45,48,51,44,46,48,45,45,44,59,50,46,47,44,47,45,65,56,64,45,32,44,46,47,65,65,46,43,51,46,56,49,43,48,56,45,47,45,37,24,48,46,44,51,38,45,48,44,45,57,22,43,46,42,48,43,46,47,49,46,44,20,38,46,49,58,45,39,44,63,51,47,50,68,49,66,67,47,47,37,46,47,46,46,44,61,21,49,48,48,47,43,48,69,40,42,66,47,49,45,49,46,43,45,40,45,56,46,48,40,43,50,71,59,45,49,57,47,45,43,43,56,56,50,46,49,48,43,47,43,47,44,48,51,53,52,48,48,47,45,53,43,68,49,49,46,40,69,41,71,47,66,43,46,70,43,45,49,46,42,45,48,48,44,69,43,44,48,22,68,48,48,46,39,46,48,50,52,51,49,46,58,50,46,43,51,47,46,71,43,43,50,47,38,46,48,48,46,51,68,46,62,45,48,48,66,66,45,44,45,46,43,45,69,51,44,43,48,44,47,47,61,47,69,47,45,49,27,66,43,68,47,45,49,47,48,42,44,28,42,32,69,49,43,42,47,46,38,48,49,44,40,47,50,70,80,46,65,43,68,47,54,48,72,48,46,71,46,49,47,48,47,46,46,47,46,44,47,66,36,51,48,66,45,41,35,65,47,46,48,-10,84,47,45,12,62,73,48,47,65,71,42,63,56,49,47,65,43,59,39,61,62,53,70,69,63,70,69,63,63,48,66,65,65,64,49,39,48,63,67,46,65,68,64,60,70,65,66,65,52,55,50,62,48,75,67,70,41,60,62,57,65,20,47,88,48,59,47,59,68,40,46,59,59,65,70,72,69
293,52,52,51,60,46,53,52,45,63,29,53,46,35,45,59,52,59,45,48,44,48,49,30,43,52,59,59,46,59,43,48,66,58,62,47,56,59,54,55,44,32,63,57,54,44,56,28,50,62,35,44,43,62,43,45,61,48,51,49,45,63,47,51,62,35,44,48,67,47,47,47,64,46,45,67,62,47,50,62,63,63,52,63,49,51,63,62,62,48,61,60,52,48,43,60,63,46,42,62,65,48,47,66,48,63,45,55,21,59,66,45,60,49,68,66,46,62,45,46,44,65,43,45,59,62,47,47,46,55,45,46,43,57,62,65,46,65,47,45,45,60,44,46,61,62,65,46,45,59,67,59,73,66,60,16,63,67,56,60,62,55,58,56,59,66,64,64,32,31,65,62,62,67,70,30,60,63,66,54,68,66,53,63,64,69,62,63,53,61,60,66,61,60,54,63,42,47,67,45,66,66,63,59,59,54,42,68,57,61,63,65,31,66,66,65,63,53,31,53,66,61,57,58,35,41,64,64,57,63,63,89,48,62,62,29,69,67,65,67,62,45,35,27,77,74,62,73,70,73,69,55,75,58,44,57,74,76,74,74,65,74,69,56,76,44,73,64,68,70,72,45,52,42,60,47,59,41,75,75,77,77,72,64,56,70,71,62,73,30,67,63,72,76,-10,58,50,43,63,73,42,84,71,75,43,73,53,53,52,68,51,62,69,60,70,64,54,67,42,71,72,64,75,61,58,71,70,61,74,71,56,48,58,51,72,72,75,61,62,64,51,76,72,51,71,74,83,75,72,12,69,54,60,72,64,57,56,55,42,58,66,53,80,45,52,78,51,68,55,66,55
294,53,52,53,53,32,51,57,54,52,50,27,54,31,53,54,51,58,52,54,52,59,52,33,52,57,54,55,30,53,26,53,57,51,58,45,55,47,51,31,51,43,58,59,56,53,33,43,27,51,26,51,51,56,50,27,51,54,51,54,28,58,53,53,55,29,29,54,55,56,52,27,54,30,36,33,53,31,55,57,53,56,39,59,29,27,55,54,55,28,55,53,29,51,48,61,58,46,57,57,55,52,54,52,51,53,27,38,55,49,60,31,58,53,58,53,55,55,34,31,30,52,53,42,50,52,31,29,29,37,25,51,26,45,56,53,33,29,50,35,29,52,27,32,25,55,61,52,51,53,51,54,57,56,54,40,59,55,53,26,58,53,24,49,30,53,59,58,48,52,57,58,58,30,39,53,28,58,32,30,54,62,50,53,58,32,52,52,48,52,27,54,52,55,32,58,40,28,34,48,61,53,57,53,54,26,30,36,47,53,27,52,53,60,53,59,59,31,57,34,60,25,54,56,58,43,59,29,51,52,51,80,50,58,33,58,36,52,53,33,53,44,36,22,61,53,35,59,31,60,30,37,57,48,41,49,56,61,72,62,58,59,68,53,65,39,58,52,51,53,60,47,28,32,39,28,50,46,54,60,66,65,56,33,63,57,62,24,27,48,29,29,57,63,82,-10,63,31,53,62,33,76,63,66,28,59,55,59,56,51,57,54,58,50,53,60,64,59,45,58,56,54,59,47,48,63,55,53,59,66,32,51,60,50,59,63,59,52,57,54,62,59,59,58,67,65,68,70,62,75,59,53,53,61,51,56,55,78,29,32,50,72,72,35,29,72,55,51,59,77,54
295,47,46,37,50,54,49,47,48,61,50,45,50,47,51,51,48,61,38,33,50,58,39,31,49,50,46,49,56,47,48,53,50,47,66,55,52,61,49,50,48,52,66,51,50,47,53,51,50,54,48,50,51,51,45,47,46,52,48,50,47,66,50,49,66,50,51,49,62,50,50,44,52,55,51,54,51,40,50,54,52,51,49,50,51,43,49,49,51,44,50,46,47,51,47,48,50,54,47,50,51,52,52,53,51,47,32,43,49,49,51,53,54,53,55,50,54,49,53,54,50,45,42,53,46,44,52,46,44,61,47,46,48,52,47,49,41,55,54,52,53,49,45,53,48,63,53,44,50,45,52,45,49,51,41,47,47,54,50,43,61,50,47,49,52,46,49,66,49,48,49,63,47,44,52,41,50,50,51,52,55,55,53,51,44,54,50,67,55,52,51,70,47,47,53,51,47,50,52,52,50,55,54,50,46,50,58,51,65,48,34,46,41,50,55,50,48,54,48,51,48,48,51,51,15,51,59,50,50,66,49,93,47,66,50,42,52,52,49,53,48,49,54,30,50,48,52,47,46,51,51,52,54,47,52,47,54,37,63,48,51,47,64,51,42,47,49,52,50,62,50,47,51,53,51,50,50,30,51,48,52,70,48,53,52,48,47,46,49,53,51,50,52,49,63,51,-10,17,54,48,53,86,47,73,19,52,48,53,47,50,53,47,46,20,45,54,74,47,48,55,56,53,62,47,51,55,49,46,50,43,46,52,51,51,52,72,68,26,51,63,53,52,53,45,70,57,77,78,66,68,56,53,19,45,50,59,50,86,18,53,63,23,62,51,58,62,63,63,68,84,67
296,55,56,32,36,39,32,33,35,54,33,31,59,37,33,34,31,56,32,52,54,56,33,27,31,33,34,56,60,34,31,38,33,57,59,38,35,44,32,34,32,35,57,36,33,32,38,34,33,37,31,33,56,55,30,33,29,35,31,33,34,60,33,32,52,34,34,36,45,33,34,31,53,38,35,38,59,36,59,59,34,34,32,33,35,34,33,32,49,32,54,35,36,34,30,36,57,38,29,55,34,37,59,36,34,30,32,38,32,55,34,36,37,36,38,58,46,32,37,44,34,32,30,36,53,54,37,34,36,44,31,34,31,35,32,36,38,40,40,36,36,34,32,40,31,59,36,36,33,28,56,28,62,34,54,32,34,58,33,33,54,33,30,32,35,35,32,60,32,31,35,46,59,35,35,33,34,33,35,37,39,38,36,34,52,37,33,57,53,35,33,59,30,30,39,34,35,33,35,35,33,38,60,33,49,33,41,35,53,55,33,32,32,33,38,33,60,38,31,34,36,31,34,34,48,34,60,34,33,56,32,76,30,59,34,32,36,35,36,35,31,32,37,24,63,37,37,30,34,34,35,35,36,31,35,34,37,57,73,33,52,30,55,34,41,39,65,35,33,58,33,47,34,36,35,33,33,40,34,31,35,53,31,38,35,53,32,29,32,52,34,33,35,32,72,35,32,-10,50,60,35,78,52,60,37,50,43,36,34,53,36,49,53,48,49,41,57,59,50,57,57,55,51,48,53,53,52,54,57,60,47,50,54,34,52,60,51,50,57,53,54,52,39,50,56,57,60,65,76,57,55,47,52,58,52,53,57,76,38,46,46,54,55,49,42,47,46,56,57,70,58
297,54,55,24,53,33,25,53,54,56,47,54,53,33,53,25,22,59,52,54,50,59,52,35,58,60,52,53,30,57,50,51,60,51,59,48,43,41,54,56,53,48,54,56,57,52,35,48,55,35,52,46,51,54,23,25,52,53,51,51,53,58,55,54,59,51,51,54,52,54,48,57,51,31,48,29,53,55,54,59,52,51,43,60,49,52,60,58,58,49,53,51,36,55,52,58,60,28,59,56,27,54,55,28,58,51,47,47,57,56,58,31,30,56,33,58,30,59,36,52,51,53,51,35,50,57,28,54,27,42,50,26,24,51,58,53,31,55,48,46,29,49,54,31,50,57,62,28,57,47,54,20,55,63,56,47,60,51,52,44,57,54,47,53,30,28,59,61,47,58,50,57,24,29,30,51,50,59,27,27,33,55,50,59,57,39,50,54,55,58,48,61,57,56,46,52,27,49,51,50,59,28,60,51,56,48,39,55,58,51,25,25,55,58,55,56,60,57,45,58,54,58,53,57,60,42,61,56,52,52,58,91,51,59,49,59,31,54,62,59,57,47,41,24,57,56,48,58,49,58,55,46,59,47,46,44,27,61,75,60,58,57,66,55,63,36,56,50,48,52,58,43,43,50,40,52,48,42,50,58,55,58,59,37,60,48,50,45,48,52,47,46,51,75,84,49,62,42,-10,53,33,77,62,62,26,58,52,55,52,47,55,54,53,47,50,54,58,56,54,48,48,32,60,30,60,54,56,31,59,65,34,27,56,49,56,57,74,48,61,50,58,59,52,52,73,60,64,70,57,74,50,26,55,47,48,50,60,85,28,34,41,50,71,30,25,55,51,57,79,83,53
298,43,47,24,44,54,52,47,50,68,69,51,52,47,48,45,46,69,48,47,48,59,47,41,49,62,51,48,52,50,48,50,68,47,69,50,50,63,50,49,49,47,69,51,50,51,50,48,67,54,46,46,49,52,47,49,50,48,52,47,50,69,23,46,69,49,51,49,42,52,48,50,52,53,48,52,47,50,47,60,48,48,45,69,48,48,50,52,51,47,46,50,45,44,47,54,50,54,69,50,50,50,53,56,60,47,48,45,46,48,50,54,53,65,54,49,51,56,52,54,49,49,46,53,46,46,51,48,50,53,42,49,47,51,30,55,53,50,50,52,51,49,49,53,34,47,59,46,49,46,52,47,49,72,18,44,50,52,41,27,47,47,42,64,54,56,70,70,46,68,47,56,47,53,51,40,48,58,50,50,54,44,50,56,46,54,48,48,56,50,47,71,49,48,52,51,44,47,49,53,50,50,51,50,50,47,55,51,68,45,52,51,42,52,51,49,22,50,45,50,54,53,55,45,65,40,56,49,49,69,47,91,62,68,50,53,52,53,48,51,47,46,50,33,56,45,52,52,48,52,49,53,49,39,39,41,54,45,74,48,52,51,73,57,51,39,50,51,50,73,48,51,41,53,51,49,50,41,42,49,46,74,41,50,55,44,49,43,48,53,47,50,49,78,86,51,49,45,46,-10,16,87,47,73,20,52,51,52,53,47,45,51,53,26,52,51,79,55,48,55,56,53,62,40,50,54,49,52,49,45,50,52,51,51,52,68,67,23,51,67,40,51,53,20,70,57,78,81,67,68,56,42,45,25,42,61,50,86,18,40,59,25,61,40,39,61,65,40,69,79,68
299,27,50,53,55,38,54,31,34,53,53,54,53,38,33,54,30,53,32,53,50,54,31,32,32,53,57,50,36,34,31,34,56,50,53,34,34,47,54,33,33,31,53,55,33,54,38,32,53,40,30,34,33,53,31,32,52,54,52,31,34,53,53,30,53,32,35,33,57,53,32,54,54,36,35,36,31,34,30,52,32,54,40,54,32,31,54,52,53,31,30,34,32,32,31,56,54,38,52,52,34,33,55,56,54,31,32,41,30,49,34,39,37,55,38,34,36,53,39,57,33,33,30,45,50,30,34,32,34,36,30,33,31,35,52,52,37,34,34,39,36,33,33,36,30,30,56,35,33,49,56,50,54,56,49,30,54,35,33,31,30,31,28,53,37,56,55,54,30,52,55,53,31,37,38,53,32,53,34,33,37,57,34,53,55,41,32,31,53,33,31,57,52,51,36,54,28,31,35,44,34,34,53,34,49,31,40,36,52,29,54,53,52,56,34,33,53,34,52,57,56,52,54,32,53,36,54,32,33,53,31,74,53,53,34,53,38,37,33,35,30,30,34,17,63,36,37,63,33,65,60,41,33,32,32,33,59,58,67,64,62,66,57,58,61,24,53,35,34,58,61,34,33,43,38,33,34,33,49,57,68,70,62,39,59,28,68,28,54,60,35,35,33,68,70,37,68,35,41,30,-10,77,72,60,43,61,54,52,57,54,61,59,52,50,57,55,63,60,56,50,51,47,66,42,59,61,58,43,57,67,34,49,66,56,57,58,51,52,63,53,61,63,59,51,71,65,75,65,71,63,53,53,56,54,55,57,59,75,45,34,53,56,60,43,52,72,58,50,63,63,53
300,47,63,71,61,51,48,69,49,49,36,48,49,64,49,60,53,31,49,59,47,68,47,45,48,71,66,68,67,49,47,52,70,47,58,52,49,67,48,55,65,50,48,55,51,48,50,56,55,50,52,48,48,33,47,49,46,53,51,51,66,58,71,51,57,51,49,69,75,39,50,73,72,68,51,61,71,52,66,71,68,50,38,39,54,53,51,51,61,24,50,49,52,67,47,61,65,50,71,70,62,52,35,59,37,47,48,52,53,47,74,50,31,34,50,74,51,71,51,51,54,48,47,50,47,47,52,48,67,52,69,62,47,51,71,54,62,69,53,51,49,49,48,51,48,71,50,50,51,46,75,56,79,74,68,54,61,62,49,49,36,51,49,63,49,61,61,72,50,70,50,31,71,49,67,52,54,67,52,70,59,50,50,67,49,66,55,44,51,53,51,75,65,69,50,53,47,50,51,51,71,50,72,62,68,50,52,51,70,65,49,66,58,74,50,70,70,59,67,52,61,70,53,53,71,51,72,54,48,40,29,20,47,71,52,66,51,49,56,33,55,19,36,36,78,57,53,81,55,71,59,52,52,49,45,51,79,75,80,80,78,71,75,67,79,50,80,62,62,79,66,51,51,51,52,57,53,47,66,70,79,85,45,57,74,71,56,48,53,59,57,50,68,40,85,52,74,51,57,75,50,-10,77,65,50,62,61,58,62,59,53,68,30,62,59,57,61,71,61,63,63,53,79,51,79,75,70,70,40,30,52,54,60,56,59,58,75,50,74,60,66,56,63,53,41,53,38,66,58,80,51,52,56,48,62,11,38,83,52,54,37,50,83,31,37,79,52,58,81,84,59
301,45,46,47,44,54,52,47,48,62,62,45,22,46,46,51,47,63,49,47,50,58,45,34,49,15,47,49,55,53,48,52,66,46,68,54,57,65,50,49,46,39,68,50,65,50,52,40,62,44,48,43,49,51,45,48,49,52,51,50,54,68,51,48,66,49,53,48,42,52,49,49,52,55,49,53,50,50,47,54,51,42,56,68,37,43,22,54,50,39,48,56,33,43,48,48,49,53,59,49,42,50,52,55,68,48,41,59,48,49,51,53,55,68,54,48,53,55,51,53,49,50,48,53,45,44,51,45,48,54,51,45,48,46,50,45,52,54,53,51,55,48,46,52,43,68,58,56,48,45,51,46,48,69,44,39,46,54,52,40,68,50,44,67,53,55,65,69,48,66,47,57,50,54,50,41,37,57,49,51,54,44,58,55,46,53,48,68,55,52,50,70,47,47,51,51,44,48,52,53,48,56,55,51,45,55,58,50,67,47,49,45,43,51,46,51,50,54,66,49,47,52,40,53,61,44,47,49,44,68,47,92,64,68,49,53,51,53,46,52,47,51,59,32,49,47,51,47,45,52,49,52,64,51,34,54,54,46,78,44,38,51,73,56,55,40,49,54,51,72,48,61,54,52,50,52,49,45,51,49,47,73,42,52,54,46,52,40,47,52,53,51,54,67,82,50,46,35,52,44,55,87,-10,72,19,51,47,55,47,47,54,50,56,19,58,55,78,54,47,54,55,52,61,47,49,20,48,46,48,45,46,51,50,53,51,69,67,29,50,64,52,50,52,21,69,56,79,80,66,68,55,40,45,48,49,61,49,84,17,55,66,26,60,41,40,60,63,58,70,73,42
302,49,49,65,46,44,51,51,53,64,44,61,66,54,48,53,46,57,48,56,49,54,54,35,51,61,49,62,50,45,41,43,56,63,57,42,53,54,51,45,48,44,64,48,67,42,55,41,45,50,49,52,51,46,50,44,61,43,53,42,52,58,67,46,56,39,41,45,60,49,31,62,67,43,39,46,67,47,53,66,54,53,23,22,30,44,66,44,45,55,52,52,39,63,54,63,19,58,67,61,52,44,48,63,20,47,48,36,57,62,67,46,64,46,50,67,48,67,51,46,37,51,46,58,45,66,48,36,49,58,63,38,47,57,67,67,45,46,47,46,63,49,62,48,42,67,69,53,52,58,64,42,62,69,61,41,49,52,60,48,67,50,42,46,49,49,44,67,57,66,63,67,63,42,51,51,34,58,54,51,65,43,46,63,62,50,56,21,50,52,44,64,60,64,52,55,54,24,43,52,67,44,66,45,62,60,53,43,66,61,48,62,41,70,43,52,68,53,64,65,62,66,44,44,67,43,63,45,51,19,51,88,46,67,44,41,39,63,63,43,53,44,31,32,64,64,46,65,52,54,41,53,49,50,31,48,44,59,76,75,66,65,77,42,70,32,82,60,46,73,49,39,49,52,51,43,53,43,49,65,67,67,67,51,41,64,61,46,54,62,40,37,67,72,84,51,70,41,50,69,41,74,70,-10,53,53,40,42,47,39,48,65,41,57,49,50,49,69,45,46,71,51,73,44,68,71,38,58,47,66,53,37,42,51,44,80,71,62,64,45,49,44,49,48,29,46,34,49,80,70,42,43,65,65,47,47,23,70,36,53,20,63,68,52,20,44,17,41,67,79,66
303,29,30,36,41,34,32,34,37,56,54,59,37,35,35,42,32,57,35,35,30,38,32,27,52,52,34,30,36,34,31,36,60,30,60,35,37,47,56,58,33,34,60,34,58,33,34,36,58,34,33,33,32,31,31,35,30,38,32,36,35,60,38,33,58,32,34,37,61,32,32,32,32,36,32,34,36,33,35,59,37,38,37,61,34,34,39,35,35,32,33,36,37,40,31,37,56,35,53,30,35,34,33,36,54,56,35,41,32,29,32,34,59,54,35,31,35,36,34,35,32,33,31,33,30,55,34,32,38,47,33,57,31,35,35,38,34,37,36,33,35,37,33,34,33,60,38,37,31,29,32,30,29,60,32,33,61,35,34,37,54,35,31,53,34,58,59,60,33,58,39,60,57,34,62,55,33,38,33,35,35,37,39,35,38,34,32,56,35,32,37,58,30,32,34,37,37,33,33,33,60,38,36,32,29,35,47,32,55,32,36,56,33,32,38,31,40,34,57,32,62,33,34,34,51,33,41,33,33,53,31,75,53,60,32,33,33,34,40,33,30,31,41,24,44,36,33,31,32,32,33,33,58,32,39,36,40,36,72,58,31,31,56,37,37,41,30,35,32,57,58,47,37,33,32,34,32,39,39,32,46,54,55,34,35,31,35,30,31,33,34,33,47,62,72,32,36,38,34,35,43,78,37,73,-10,51,50,52,59,30,52,48,53,38,52,51,64,52,51,59,58,61,56,44,56,35,53,54,60,56,49,50,55,52,60,59,51,40,58,53,53,64,56,40,64,45,64,63,61,59,50,51,54,52,52,55,62,78,36,53,51,46,64,51,50,57,56,52,59,64,58
304,44,45,65,52,51,47,51,22,65,51,49,65,51,49,50,48,64,48,48,45,65,49,35,55,54,52,54,51,49,46,29,69,48,67,22,55,51,46,53,50,47,68,28,55,51,55,39,68,53,48,38,55,68,49,52,40,48,66,50,51,68,56,53,67,47,53,47,53,55,52,55,48,55,55,55,56,27,49,67,49,50,37,60,41,48,68,51,55,49,49,50,45,51,50,52,55,51,66,64,53,31,48,53,50,50,51,47,53,63,68,53,61,27,54,54,51,67,55,26,51,56,49,59,16,42,28,51,52,50,43,53,50,40,67,52,54,56,53,51,54,51,49,54,43,65,65,53,54,50,57,47,68,71,48,47,54,54,51,42,67,50,47,21,51,53,50,49,46,67,62,66,68,51,52,53,51,51,55,32,52,56,41,49,39,48,47,47,50,59,49,65,53,52,43,50,40,51,55,43,43,55,67,65,64,42,47,55,66,51,51,55,47,70,53,56,68,32,67,51,54,66,24,49,68,48,69,51,40,58,53,83,48,67,51,54,48,52,53,52,52,39,44,32,72,40,47,63,52,62,51,51,30,42,39,41,53,60,65,72,50,45,43,54,57,39,64,40,56,72,54,39,41,54,54,46,54,40,41,19,53,68,51,54,56,47,51,47,45,51,52,50,53,71,89,51,56,38,54,55,50,78,57,60,38,-10,26,25,50,51,54,55,49,42,47,52,51,54,53,53,55,44,56,22,50,51,39,55,54,60,47,43,54,26,47,50,71,38,47,48,42,48,41,51,67,52,62,73,49,76,54,27,52,54,44,51,54,71,22,49,45,64,66,22,23,66,41,46,67,79,51
